CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat,Low_Checkups,Healthcare_Desert_Score,Score_EqualWeights,Risk_Tier
Fairfax,51059482201,2481,74.6,21.1,27.1,15.0,11.3,12.5,11.5,35.0,8.3,7.7,25.400000000000006,16.82,15.84,MODERATE
Fairfax,51059482203,4695,78.1,19.9,20.1,5.3,3.4,5.3,4.6,30.1,3.8,3.4,21.900000000000006,10.62,9.73,LOW
Fairfax,51059482204,1975,78.0,19.5,21.3,5.9,3.9,5.6,5.1,30.4,4.0,3.6,22.0,10.97,10.06,LOW
Fairfax,51059482205,2622,72.1,20.5,16.8,6.3,3.7,6.6,5.6,34.2,4.5,4.0,27.900000000000006,12.88,11.6,LOW
Fairfax,51059482206,1154,83.2,17.9,28.1,7.7,5.7,5.9,6.0,29.1,4.6,4.1,16.799999999999997,10.49,9.99,LOW
Fairfax,51059482301,5387,77.9,19.9,19.9,5.6,3.6,5.5,4.9,30.2,3.9,3.6,22.099999999999994,10.84,9.92,LOW
Fairfax,51059482302,4625,73.4,21.6,28.9,20.3,16.4,16.4,14.1,36.8,10.8,10.5,26.599999999999994,19.75,18.99,HIGH
Fairfax,51059482303,3617,78.9,20.2,20.2,5.0,3.2,5.1,4.4,29.2,3.6,3.3,21.099999999999994,10.21,9.36,LOW
Fairfax,51059482400,2344,80.1,19.0,19.5,4.4,2.6,4.2,3.7,28.8,3.2,2.8,19.900000000000006,9.48,8.7,LOW
Fairfax,51059482502,3090,78.7,18.4,18.0,5.5,3.2,5.1,4.2,29.9,3.6,3.2,21.299999999999997,10.35,9.5,LOW
Fairfax,51059482503,4832,78.6,17.3,17.7,5.6,3.1,5.0,4.0,30.5,3.6,3.1,21.400000000000006,10.37,9.54,LOW
Fairfax,51059482504,5277,79.8,17.6,17.7,4.7,2.5,4.3,3.7,29.5,3.2,2.6,20.200000000000003,9.65,8.84,LOW
Fairfax,51059482505,3528,77.6,15.6,18.3,6.7,3.7,5.7,4.5,32.3,4.0,3.4,22.400000000000006,11.2,10.34,LOW
Fairfax,51059482506,5298,73.1,19.5,20.2,12.3,8.8,11.2,7.4,36.4,7.2,7.2,26.900000000000006,15.44,14.68,LOW
Fairfax,51059482507,3656,72.9,17.5,17.2,9.0,5.1,8.4,6.4,36.4,5.4,4.7,27.099999999999994,13.94,12.81,LOW
Fairfax,51059482601,7321,78.1,17.2,19.2,7.1,4.0,6.1,5.2,31.9,4.1,3.6,21.900000000000006,11.38,10.49,LOW
Fairfax,51059482603,3501,79.8,16.6,20.1,6.1,3.4,5.3,4.6,31.1,3.8,3.2,20.200000000000003,10.49,9.71,LOW
Fairfax,51059482604,4210,79.4,15.6,18.4,6.8,3.7,5.3,4.2,31.2,4.0,3.3,20.599999999999994,10.62,9.89,LOW
Fairfax,51059490101,5064,77.3,19.9,24.4,10.6,7.2,8.5,7.3,33.5,5.9,5.2,22.700000000000003,13.42,12.61,LOW
Fairfax,51059490104,3504,74.3,19.7,25.8,13.7,8.8,12.0,13.2,34.3,7.3,6.7,25.700000000000003,16.72,15.21,MODERATE
Fairfax,51059490105,2761,77.3,19.2,20.9,7.6,4.6,7.0,6.3,32.0,4.6,4.2,22.700000000000003,12.1,11.12,LOW
Fairfax,51059490501,3326,74.6,19.2,21.2,10.2,6.2,8.7,7.6,35.2,5.9,5.0,25.400000000000006,14.11,13.03,LOW
Fairfax,51059490502,6585,80.0,17.5,21.2,6.1,3.6,5.3,4.6,30.7,3.8,3.2,20.0,10.42,9.66,LOW
Fairfax,51059491000,2206,79.5,18.8,20.8,6.2,3.8,5.4,4.5,30.5,4.0,3.4,20.5,10.53,9.79,LOW
Fairfax,51059491101,3765,78.8,19.1,20.0,5.8,3.5,5.2,4.6,30.7,3.8,3.2,21.200000000000003,10.59,9.75,LOW
Fairfax,51059491102,3422,77.4,19.8,22.7,7.8,4.8,6.9,6.6,32.6,4.7,4.0,22.599999999999994,12.24,11.25,LOW
Fairfax,51059491103,6548,75.0,19.6,25.1,14.5,9.8,12.0,10.6,35.5,7.7,7.1,25.0,16.28,15.27,MODERATE
Fairfax,51059491201,6558,74.9,19.6,24.2,14.1,9.8,11.5,9.5,35.3,7.5,7.0,25.099999999999994,15.86,14.98,LOW
Fairfax,51059491202,2102,71.3,21.1,23.6,13.8,9.2,11.7,10.6,37.6,8.0,6.8,28.700000000000003,17.06,15.8,MODERATE
Fairfax,51059491301,6797,76.4,18.3,21.5,10.2,6.2,8.7,7.5,34.5,5.7,5.0,23.599999999999994,13.63,12.68,LOW
Fairfax,51059491302,3405,74.4,19.9,22.2,10.9,7.0,9.3,7.5,35.7,6.3,5.5,25.599999999999994,14.44,13.48,LOW
Fairfax,51059491303,4269,73.7,18.2,25.0,15.5,9.7,12.6,12.8,37.0,8.0,6.8,26.299999999999997,17.46,16.09,MODERATE
Fairfax,51059491401,4934,75.5,18.7,22.6,11.8,7.5,9.7,8.2,34.9,6.3,5.7,24.5,14.54,13.58,LOW
Fairfax,51059491402,4323,76.1,18.3,21.1,10.6,6.5,8.9,7.2,34.2,5.9,5.3,23.900000000000006,13.72,12.81,LOW
Fairfax,51059491403,3711,78.8,19.4,19.2,5.6,3.4,5.2,4.5,30.0,3.7,3.3,21.200000000000003,10.46,9.61,LOW
Fairfax,51059491404,4006,76.8,18.1,19.4,8.1,4.8,7.3,6.0,33.0,4.8,4.3,23.200000000000003,12.37,11.44,LOW
Fairfax,51059491405,2761,79.2,19.0,19.2,5.2,3.1,4.9,4.2,29.8,3.5,3.1,20.799999999999997,10.15,9.32,LOW
Fairfax,51059491501,7696,76.9,15.3,18.5,9.2,5.0,7.1,5.6,34.1,4.9,4.1,23.099999999999994,12.51,11.64,LOW
Fairfax,51059491502,7014,79.8,16.8,18.4,5.5,3.0,4.7,3.8,30.3,3.5,2.9,20.200000000000003,9.98,9.24,LOW
Fairfax,51059491601,5421,75.3,18.2,25.0,15.3,10.0,11.7,10.9,36.3,7.7,6.6,24.700000000000003,16.44,15.4,MODERATE
Fairfax,51059491602,5310,76.8,17.5,24.9,12.2,7.5,9.6,9.8,34.3,6.4,5.4,23.200000000000003,14.66,13.55,LOW
Fairfax,51059491701,4127,76.5,19.0,18.9,7.1,4.3,6.7,5.3,32.9,4.5,4.1,23.5,11.96,11.05,LOW
Fairfax,51059491703,5035,73.7,21.1,18.4,7.9,5.0,7.9,5.8,34.8,5.3,4.9,26.299999999999997,13.24,12.24,LOW
Fairfax,51059491704,5062,74.6,18.7,18.1,8.3,4.9,7.6,6.1,34.6,5.0,4.4,25.400000000000006,13.09,12.04,LOW
Fairfax,51059491705,3341,78.2,15.5,18.6,7.8,4.1,6.2,5.0,33.4,4.3,3.5,21.799999999999997,11.59,10.76,LOW
Fairfax,51059491706,2899,71.5,22.8,23.1,13.4,9.4,11.5,9.5,38.2,7.9,6.8,28.5,16.73,15.65,MODERATE
Fairfax,51059491707,4568,75.6,19.2,21.1,8.9,5.6,8.1,6.6,34.5,5.5,4.8,24.400000000000006,13.25,12.3,LOW
Fairfax,51059491801,2324,74.9,20.1,21.4,10.5,7.1,9.0,6.9,34.7,6.2,5.6,25.099999999999994,14.0,13.14,LOW
Fairfax,51059491802,2915,76.7,19.1,21.2,8.2,5.1,7.4,6.3,33.1,4.9,4.4,23.299999999999997,12.53,11.59,LOW
Fairfax,51059491803,7003,77.3,19.0,22.7,9.0,5.7,7.7,6.9,33.0,5.2,4.5,22.700000000000003,12.77,11.84,LOW
Fairfax,51059492000,6550,80.9,18.5,20.1,4.3,2.5,4.1,3.8,28.6,3.1,2.7,19.099999999999994,9.27,8.52,LOW
Fairfax,51059492100,6592,80.9,19.1,22.6,5.6,3.6,4.8,4.4,29.1,3.7,3.2,19.099999999999994,9.88,9.19,LOW
Fairfax,51059492201,3097,80.9,18.2,21.5,5.6,3.4,4.9,4.5,29.3,3.6,3.1,19.099999999999994,9.92,9.19,LOW
Fairfax,51059492202,6831,80.3,18.6,19.3,5.0,3.0,4.8,3.8,29.2,3.5,3.1,19.700000000000003,9.72,9.01,LOW
Fairfax,51059492203,4014,80.0,19.0,20.1,5.5,3.3,5.1,4.2,30.0,3.7,3.2,20.0,10.11,9.38,LOW
Fairfax,51059492300,3402,77.2,18.9,20.3,7.6,4.6,7.2,6.5,32.1,4.7,4.3,22.799999999999997,12.22,11.22,LOW
Fairfax,51059492400,4873,75.4,20.1,24.3,12.7,8.5,10.8,9.6,35.4,6.9,6.3,24.599999999999994,15.35,14.35,LOW
Fairfax,51059492500,4139,80.2,19.4,21.3,5.2,3.2,4.7,4.3,29.4,3.5,3.0,19.799999999999997,9.91,9.14,LOW
Fairfax,51600300100,5368,77.8,20.5,28.6,14.1,10.5,10.8,10.7,33.8,7.7,6.6,22.200000000000003,15.38,14.55,LOW
Fairfax,51600300200,5200,79.1,19.5,23.7,8.5,5.7,7.3,7.5,31.1,5.1,4.5,20.900000000000006,12.23,11.32,LOW
Fairfax,51600300300,5889,78.8,19.6,24.9,9.8,6.6,8.1,7.7,33.0,5.8,4.9,21.200000000000003,12.95,12.14,LOW
Fairfax,51600300400,4129,78.0,19.3,24.9,10.2,6.6,8.4,8.6,33.5,5.9,4.9,22.0,13.48,12.51,LOW
Fairfax,51600300500,3560,79.8,19.4,24.0,7.4,4.9,6.3,6.3,31.2,4.7,3.9,20.200000000000003,11.42,10.61,LOW
Falls Church,51610500100,3529,81.7,20.1,22.1,4.9,3.2,4.6,4.2,28.0,3.5,3.1,18.299999999999997,9.39,8.72,LOW
Falls Church,51610500200,6692,79.0,21.1,21.0,6.2,4.0,6.3,5.5,30.0,4.2,3.9,21.0,10.99,10.14,LOW
Falls Church,51610500300,4437,78.3,20.6,20.5,5.7,3.6,5.5,5.0,30.2,4.0,3.5,21.700000000000003,10.8,9.9,LOW
Fauquier,51061930101,3182,78.6,23.8,34.7,15.5,13.1,12.3,11.7,32.8,8.6,7.9,21.400000000000006,16.02,15.41,MODERATE
Fauquier,51061930102,2744,80.8,21.8,28.8,8.1,5.9,7.1,7.3,29.7,5.0,4.5,19.200000000000003,11.62,10.85,LOW
Fauquier,51061930203,2703,81.7,21.2,29.3,8.2,6.1,7.0,6.9,29.3,5.0,4.4,18.299999999999997,11.31,10.65,LOW
Fauquier,51061930204,3468,81.2,22.6,29.9,8.2,6.5,7.1,6.0,29.7,5.2,4.7,18.799999999999997,11.29,10.78,LOW
Fauquier,51061930205,1847,81.3,22.3,30.3,8.8,7.2,7.5,6.3,29.4,5.5,5.1,18.700000000000003,11.53,11.06,LOW
Fauquier,51061930206,2220,80.4,22.7,29.2,8.5,6.5,7.5,6.8,30.4,5.3,4.7,19.599999999999994,11.82,11.16,LOW
Fauquier,51061930207,1734,79.2,23.6,29.8,10.1,7.9,9.1,7.3,31.4,6.2,5.9,20.799999999999997,12.92,12.34,LOW
Fauquier,51061930303,3797,80.5,22.2,30.3,8.8,6.8,7.7,7.0,30.6,5.5,4.9,19.5,11.98,11.35,LOW
Fauquier,51061930304,2564,82.6,20.6,26.5,5.3,3.7,4.9,4.7,27.8,3.7,3.2,17.400000000000006,9.46,8.84,LOW
Fauquier,51061930305,4677,80.2,22.7,31.7,11.4,9.6,9.4,8.1,31.3,6.7,6.3,19.799999999999997,13.28,12.82,LOW
Fauquier,51061930306,2900,79.9,21.5,25.4,6.8,4.7,6.5,5.9,30.2,4.5,4.0,20.099999999999994,11.11,10.34,LOW
Fauquier,51061930401,7315,79.0,22.3,23.7,6.7,4.8,6.7,5.6,29.8,4.6,4.3,21.0,11.21,10.44,LOW
Fauquier,51061930402,6027,79.5,21.8,23.9,6.2,4.2,6.0,5.3,29.5,4.2,3.8,20.5,10.76,9.96,LOW
Fauquier,51061930404,2758,79.9,22.6,30.2,9.7,7.6,8.5,7.6,30.6,6.0,5.6,20.099999999999994,12.59,11.96,LOW
Fauquier,51061930405,4932,78.7,22.8,27.0,9.7,7.4,8.8,6.9,31.5,6.0,5.7,21.299999999999997,12.78,12.16,LOW
Fauquier,51061930703,2541,78.7,23.5,30.7,9.9,7.5,8.7,7.8,32.2,5.9,5.4,21.299999999999997,13.08,12.34,LOW
Fauquier,51061930704,3920,79.6,22.8,31.1,10.2,7.9,8.8,7.7,31.3,6.1,5.7,20.400000000000006,12.89,12.26,LOW
Fauquier,51061930705,3988,76.7,24.1,32.1,14.5,11.5,12.3,10.8,34.8,8.1,7.5,23.299999999999997,16.09,15.35,MODERATE
Fauquier,51061930706,6071,75.4,24.8,35.0,19.9,16.9,16.1,14.6,35.5,10.6,10.1,24.599999999999994,19.23,18.54,HIGH
Fauquier,51061930707,3584,77.3,23.0,31.2,12.7,9.4,11.4,10.5,34.1,7.2,6.7,22.700000000000003,15.23,14.34,LOW
Floyd,51063920102,3739,80.9,24.2,36.4,12.5,11.3,9.5,8.6,31.6,7.1,6.5,19.099999999999994,13.6,13.27,LOW
Floyd,51063920103,3687,79.7,24.2,31.4,9.8,8.3,8.3,7.1,31.3,6.0,5.5,20.299999999999997,12.6,12.08,LOW
Floyd,51063920104,2753,80.2,23.5,31.2,9.4,7.6,8.1,7.4,31.3,5.8,5.3,19.799999999999997,12.43,11.84,LOW
Floyd,51063920201,3222,80.1,23.6,33.3,10.2,8.4,8.2,7.9,31.7,5.9,5.3,19.900000000000006,12.8,12.19,LOW
Floyd,51063920202,2075,80.0,25.1,39.6,15.9,15.3,11.2,10.5,32.4,8.6,7.9,20.0,15.44,15.22,LOW
Fluvanna,51065020101,6345,79.4,25.4,30.7,13.3,11.2,11.8,8.0,34.2,7.5,7.5,20.599999999999994,14.49,14.26,LOW
Fluvanna,51065020103,3260,83.8,21.8,31.4,7.2,5.6,6.2,5.6,28.5,4.7,4.2,16.200000000000003,10.18,9.78,LOW
Fluvanna,51065020104,6276,81.0,23.0,26.2,7.0,5.5,6.7,5.2,29.0,4.7,4.6,19.0,10.74,10.21,LOW
Fluvanna,51065020200,5580,81.0,23.5,36.6,17.0,15.9,13.0,9.2,33.0,9.2,9.2,19.0,15.5,15.69,LOW
Fluvanna,51065020300,5788,80.1,24.0,30.8,10.5,8.5,9.0,7.0,31.9,6.3,6.0,19.900000000000006,12.8,12.39,LOW
Franklin,51067020102,2721,84.2,21.9,33.0,8.5,7.3,6.6,6.3,27.3,5.1,4.6,15.799999999999997,10.54,10.19,LOW
Franklin,51067020103,2323,84.2,22.5,35.4,9.2,8.2,6.9,6.5,27.7,5.6,4.9,15.799999999999997,10.87,10.6,LOW
Franklin,51067020104,3092,85.1,21.3,31.7,6.6,5.3,5.3,5.3,26.4,4.2,3.6,14.900000000000006,9.35,8.95,LOW
Franklin,51067020200,5173,78.9,25.6,37.0,15.6,14.3,12.1,10.3,32.6,8.6,8.1,21.099999999999994,15.65,15.34,LOW
Franklin,51067020301,2798,80.0,23.9,31.1,9.3,7.3,8.0,7.4,30.9,5.7,5.0,20.0,12.37,11.7,LOW
Franklin,51067020302,3559,82.4,22.3,32.6,8.5,6.8,7.0,6.4,29.2,5.2,4.6,17.599999999999994,11.14,10.66,LOW
Franklin,51067020400,5271,79.4,25.0,35.5,13.3,11.7,10.3,9.3,31.8,7.6,6.8,20.599999999999994,14.39,13.92,LOW
Franklin,51067020501,3892,80.0,24.6,33.7,11.8,10.3,9.5,8.1,30.8,6.8,6.4,20.0,13.39,12.96,LOW
Franklin,51067020502,4245,80.0,25.6,37.8,14.6,13.9,10.9,9.2,31.2,8.2,7.7,20.0,14.65,14.46,LOW
Franklin,51067020600,3295,76.6,26.1,34.1,13.3,10.9,10.0,9.0,34.6,8.5,6.5,23.400000000000006,15.13,14.53,LOW
Franklin,51067020701,2975,78.7,26.7,40.5,18.9,18.5,13.3,11.1,33.3,10.3,9.4,21.299999999999997,17.02,17.01,MODERATE
Franklin,51067020702,2368,79.8,25.9,39.1,17.2,16.9,12.4,9.8,32.2,9.4,8.9,20.200000000000003,15.82,15.88,LOW
Franklin,51067020801,3168,80.9,24.3,39.2,18.4,17.8,13.9,10.4,33.1,10.1,9.8,19.099999999999994,16.35,16.58,MODERATE
Franklin,51067020802,3400,81.4,23.3,35.3,14.4,13.0,11.5,8.8,31.9,8.1,7.9,18.599999999999994,14.34,14.27,LOW
Franklin,51067020901,3226,79.5,24.4,36.7,16.6,14.7,13.3,10.5,33.4,9.0,8.7,20.5,16.04,15.84,MODERATE
Franklin,51067020902,2971,81.4,23.6,34.3,11.8,10.1,9.5,7.5,30.9,6.8,6.4,18.599999999999994,12.96,12.7,LOW
Franklin,51620090100,4695,83.0,22.1,35.9,15.0,13.7,12.0,8.1,33.0,8.3,8.4,17.0,14.18,14.44,LOW
Franklin,51620090200,3485,83.7,21.3,46.8,40.1,42.6,29.6,14.3,40.5,19.8,22.4,16.299999999999997,25.29,28.2,CRITICAL
Frederick,51069050100,6758,78.1,22.9,26.6,9.6,7.2,8.5,7.8,31.9,5.7,5.2,21.900000000000006,13.06,12.23,LOW
Frederick,51069050200,4044,81.3,21.8,27.7,7.5,5.7,6.5,6.0,29.5,4.7,4.2,18.700000000000003,10.97,10.35,LOW
Frederick,51069050300,6345,80.2,22.7,28.0,8.3,6.3,7.4,6.5,30.6,5.2,4.7,19.799999999999997,11.74,11.1,LOW
Frederick,51069050401,4490,76.8,24.6,29.1,11.4,8.9,9.8,8.6,33.4,6.7,6.2,23.200000000000003,14.31,13.53,LOW
Frederick,51069050402,2826,78.7,24.1,34.2,13.6,11.4,10.2,10.0,33.0,7.4,6.5,21.299999999999997,14.81,14.18,LOW
Frederick,51069050500,5328,81.2,21.6,33.8,9.9,7.5,7.7,8.7,31.7,5.7,4.8,18.799999999999997,12.58,11.85,LOW
Frederick,51069050600,4699,79.1,23.1,29.3,10.4,8.0,8.7,8.1,32.0,6.1,5.5,20.900000000000006,13.17,12.46,LOW
Frederick,51069050700,2974,78.6,23.9,31.5,12.5,10.3,10.0,9.0,32.5,7.1,6.5,21.400000000000006,14.26,13.66,LOW
Frederick,51069050801,6689,80.3,21.4,28.2,9.9,7.3,8.5,9.2,30.7,5.7,5.1,19.700000000000003,12.89,12.01,LOW
Frederick,51069050804,5133,78.5,24.7,34.2,15.5,13.6,12.3,10.6,33.6,8.6,8.2,21.5,15.89,15.49,LOW
Frederick,51069050805,3051,79.2,22.4,26.4,8.6,6.2,7.9,7.0,31.5,5.3,4.9,20.799999999999997,12.28,11.52,LOW
Frederick,51069050806,3812,78.0,23.0,25.8,10.0,7.6,8.9,7.7,31.7,6.0,5.7,22.0,13.21,12.45,LOW
Frederick,51069050807,3885,77.0,24.5,29.3,12.6,10.1,10.8,9.1,33.8,7.3,6.8,23.0,14.87,14.19,LOW
Frederick,51069050900,5000,79.8,22.8,34.1,14.2,11.9,11.2,11.1,32.4,7.9,7.3,20.200000000000003,15.12,14.52,LOW
Frederick,51069051001,4203,79.9,21.7,26.2,8.5,6.1,7.5,6.8,30.9,5.4,4.7,20.099999999999994,11.96,11.25,LOW
Frederick,51069051002,5821,76.5,23.6,31.2,15.5,12.3,12.8,12.1,34.7,8.5,7.8,23.5,16.74,15.9,MODERATE
Frederick,51069051102,7547,77.2,22.1,33.8,16.2,12.3,13.4,14.7,34.7,8.7,7.9,22.799999999999997,17.45,16.34,MODERATE
Frederick,51069051103,4889,77.8,23.0,28.4,12.1,9.2,10.4,9.3,33.0,6.9,6.4,22.200000000000003,14.46,13.69,LOW
Frederick,51069051104,3925,78.2,22.7,24.8,9.3,6.9,8.6,7.2,31.4,5.7,5.4,21.799999999999997,12.8,12.04,LOW
Fredericksburg,51630000100,3175,79.0,23.0,25.9,6.8,5.1,6.4,5.4,29.6,4.7,4.2,21.0,11.14,10.4,LOW
Fredericksburg,51630000201,4690,77.3,25.9,34.2,16.5,14.0,13.2,9.6,36.7,9.9,8.8,22.700000000000003,16.6,16.42,MODERATE
Fredericksburg,51630000202,1521,78.9,24.8,35.6,14.5,13.0,11.2,9.3,32.6,8.2,7.7,21.099999999999994,15.01,14.7,LOW
Fredericksburg,51630000301,1725,69.4,33.6,31.3,13.9,8.3,10.3,7.6,47.2,11.2,5.8,30.599999999999994,17.66,16.86,MODERATE
Fredericksburg,51630000302,4471,77.9,24.5,31.8,13.6,11.4,11.8,8.7,33.4,8.2,7.9,22.099999999999994,15.01,14.64,LOW
Fredericksburg,51630000400,3528,78.0,22.6,32.3,15.5,12.8,12.8,9.6,35.0,8.7,8.2,22.0,15.91,15.58,LOW
Fredericksburg,51630000500,8872,76.7,23.9,30.0,16.7,14.0,14.9,9.7,35.5,9.6,9.8,23.299999999999997,16.89,16.69,MODERATE
Galax,51640070101,4231,79.7,26.2,44.2,22.4,22.2,15.4,13.8,34.5,11.7,11.1,20.299999999999997,18.77,18.92,MODERATE
Galax,51640070102,2489,79.8,25.7,39.8,17.6,16.2,12.9,12.2,33.7,9.5,8.9,20.200000000000003,16.66,16.4,MODERATE
Giles,51071930100,2057,79.5,24.8,34.8,11.7,10.1,8.9,8.1,32.8,6.6,6.0,20.5,13.56,13.09,LOW
Giles,51071930200,3718,79.2,25.0,35.7,12.4,10.7,9.6,8.5,33.7,7.0,6.4,20.799999999999997,14.08,13.64,LOW
Giles,51071930300,5503,79.2,25.3,36.2,12.0,10.5,9.3,8.2,33.7,7.0,6.3,20.799999999999997,13.9,13.48,LOW
Giles,51071930400,5509,78.3,25.4,35.5,12.6,10.9,9.8,8.8,34.1,7.2,6.5,21.700000000000003,14.46,13.95,LOW
Gloucester,51073100101,2987,79.9,24.0,29.9,9.4,7.1,8.4,7.1,31.9,5.6,5.2,20.099999999999994,12.47,11.85,LOW
Gloucester,51073100102,4655,79.5,25.8,35.0,14.2,13.0,11.4,8.5,32.3,8.1,7.9,20.5,14.65,14.49,LOW
Gloucester,51073100201,6078,80.0,24.0,29.9,9.6,7.3,8.6,6.9,31.9,5.8,5.4,20.0,12.49,11.94,LOW
Gloucester,51073100202,3735,79.6,24.3,31.3,10.4,8.1,9.1,7.8,32.4,6.1,5.6,20.400000000000006,13.1,12.49,LOW
Gloucester,51073100203,4239,82.0,23.3,32.8,9.4,7.8,7.9,6.7,30.1,5.7,5.3,18.0,11.75,11.36,LOW
Gloucester,51073100301,5756,79.7,25.4,33.7,12.2,10.5,10.1,8.2,32.3,7.1,6.7,20.299999999999997,13.81,13.42,LOW
Gloucester,51073100302,5728,79.3,24.6,30.9,10.6,8.7,9.3,7.5,31.9,6.4,6.0,20.700000000000003,13.16,12.64,LOW
Gloucester,51073100400,1469,81.1,23.7,33.0,10.3,8.5,8.4,7.5,30.8,6.0,5.4,18.900000000000006,12.46,11.98,LOW
Gloucester,51073100500,4064,80.3,24.4,32.1,9.7,7.8,8.2,7.3,31.1,5.8,5.3,19.700000000000003,12.43,11.86,LOW
Goochland,51075400101,4468,82.8,19.8,24.0,4.5,3.0,4.3,3.9,28.1,3.3,2.8,17.200000000000003,8.97,8.39,LOW
Goochland,51075400102,4072,82.5,20.6,27.2,6.6,4.8,5.8,5.2,29.5,4.2,3.7,17.5,10.2,9.66,LOW
Goochland,51075400200,4682,81.8,21.5,28.1,8.0,6.0,7.1,5.9,30.8,5.0,4.6,18.200000000000003,11.18,10.7,LOW
Goochland,51075400300,886,77.1,30.4,27.6,15.6,13.7,15.5,8.2,39.8,8.2,9.1,22.900000000000006,16.61,16.62,MODERATE
Goochland,51075400400,6141,80.6,21.9,28.7,9.8,7.8,8.7,6.4,32.3,5.9,5.7,19.400000000000006,12.37,12.0,LOW
Goochland,51075400500,4478,79.9,22.6,31.2,11.4,9.1,9.9,7.5,33.9,6.5,6.2,20.099999999999994,13.47,13.07,LOW
Grayson,51077060101,2796,79.8,25.9,42.4,18.3,17.7,12.3,11.3,34.7,9.5,8.6,20.200000000000003,16.63,16.58,MODERATE
Grayson,51077060102,3904,80.0,26.4,42.5,18.9,19.0,12.7,10.8,34.3,9.8,9.2,20.0,16.68,16.84,MODERATE
Grayson,51077060201,3862,78.1,23.8,40.4,21.7,21.0,16.0,13.0,35.2,11.4,11.6,21.900000000000006,18.87,18.98,MODERATE
Grayson,51077060202,2975,82.0,24.2,42.4,16.3,15.4,10.8,10.0,33.2,8.5,7.6,18.0,14.99,14.98,LOW
Grayson,51077060300,1796,81.7,24.9,40.4,14.3,13.6,9.8,8.9,32.3,7.8,7.1,18.299999999999997,14.1,14.01,LOW
Greene,51079030101,4070,79.5,24.3,36.2,13.7,11.7,10.6,9.5,33.6,7.6,6.9,20.5,14.7,14.26,LOW
Greene,51079030102,5437,78.7,25.6,35.9,14.7,13.7,11.1,9.1,32.7,8.2,7.7,21.299999999999997,15.07,14.81,LOW
Greene,51079030201,7563,78.3,23.1,28.7,11.0,8.6,9.6,8.2,32.4,6.5,6.1,21.700000000000003,13.69,13.01,LOW
Greene,51079030202,3482,78.5,24.4,32.3,12.4,10.2,10.3,8.5,33.3,7.1,6.6,21.5,14.26,13.74,LOW
Greensville,51081880101,4117,82.8,20.0,35.1,18.1,16.2,14.7,8.7,34.3,9.7,10.2,17.200000000000003,15.62,16.14,LOW
Greensville,51081880102,3099,72.2,16.8,33.9,25.8,21.3,22.2,16.2,38.4,13.8,14.8,27.799999999999997,22.89,22.54,CRITICAL
Greensville,51081880200,4175,82.9,21.5,43.6,29.1,28.8,20.9,12.6,37.3,14.4,15.0,17.099999999999994,20.52,21.9,HIGH
Halifax,51083930100,2701,81.3,23.0,43.0,23.9,24.2,16.6,11.4,35.7,12.2,12.2,18.700000000000003,18.53,19.36,MODERATE
Halifax,51083930202,2370,81.7,22.8,48.9,34.4,37.5,22.7,14.8,37.5,16.8,17.6,18.299999999999997,23.09,24.95,CRITICAL
Halifax,51083930203,2643,80.4,22.4,40.4,20.1,18.4,14.4,11.4,36.6,10.1,9.6,19.599999999999994,17.38,17.52,MODERATE
Halifax,51083930204,2076,80.4,22.4,38.5,18.7,17.0,13.8,10.5,35.8,9.7,9.3,19.599999999999994,16.68,16.8,MODERATE
Halifax,51083930301,2416,81.6,22.9,40.8,20.8,21.4,14.7,9.9,33.8,11.0,11.2,18.400000000000006,16.93,17.65,MODERATE
Halifax,51083930302,4380,80.8,22.7,37.1,16.9,15.9,12.7,9.3,33.8,9.1,9.0,19.200000000000003,15.58,15.74,LOW
Halifax,51083930400,3511,80.3,23.2,36.8,14.6,13.4,10.9,9.3,33.1,8.0,7.5,19.700000000000003,14.76,14.56,LOW
Halifax,51083930500,3921,80.0,23.1,36.6,17.2,15.9,12.9,9.8,34.6,9.2,8.9,20.0,16.01,16.06,MODERATE
Halifax,51083930601,2628,81.8,22.1,41.9,27.1,28.4,19.1,11.8,36.3,13.7,14.4,18.200000000000003,19.81,21.13,HIGH
Halifax,51083930602,3033,83.0,19.5,40.9,19.8,18.4,14.9,10.9,35.7,10.3,10.3,17.0,16.71,17.16,MODERATE
Halifax,51083930800,4343,81.3,23.1,43.3,29.9,32.6,21.1,12.4,36.2,15.4,16.7,18.700000000000003,21.17,22.87,HIGH
Hampton,51650010103,7065,81.4,21.4,31.7,11.2,8.8,10.0,6.9,32.9,6.7,6.5,18.599999999999994,12.92,12.7,LOW
Hampton,51650010104,6175,80.7,22.4,38.8,24.8,23.6,19.9,11.0,37.8,13.2,14.2,19.299999999999997,19.44,20.47,HIGH
Hampton,51650010200,1395,69.2,23.4,26.3,11.2,6.2,9.6,9.3,42.6,8.2,5.2,30.799999999999997,16.8,15.39,MODERATE
Hampton,51650010304,8137,80.0,20.7,30.6,15.8,12.5,14.5,8.4,36.7,8.9,9.3,20.0,15.68,15.76,LOW
Hampton,51650010306,6865,80.2,21.7,37.7,21.4,18.7,17.2,10.9,38.0,11.5,11.5,19.799999999999997,18.19,18.62,MODERATE
